millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
39715,1850,1058,1920,1080,32,0,0,592, 1, 0.975000, -0.041735, 0.290309, -0.956022, -0.186227, 0.272459, -0.943973, -38.301472, -164.430710, 444.608978, -36.707306, -169.019394, 444.622894, -32.512363, -170.741562, 443.482330, -28.200405, -168.597687, 441.855438, -26.287586, -163.872314, 440.695190, -27.489542, -159.053055, 440.813751, -32.025558, -157.588928, 441.821838, -36.351292, -159.692200, 443.448730, 13.499841, -137.031372, 370.583069, 15.334865, -141.549103, 371.474518, 19.414572, -143.669937, 373.030060, 23.364899, -142.122101, 374.338470, 24.845181, -137.795471, 374.633331, 22.972511, -133.253922, 373.741882, 18.870489, -131.174667, 372.186340, 14.577678, -132.492889, 371.018677, -2.281513, -141.946671, 484.241028, 0.065498, -0.019178, -0.012648, 
39737,1853,1060,1920,1080,32,0,0,593, 1, 0.975000, -0.037776, 0.290916, -0.956002, -0.186894, 0.275994, -0.942814, -38.521385, -165.168274, 446.310211, -36.900394, -169.749878, 446.334106, -32.682262, -171.461700, 445.249359, -28.363295, -169.309891, 443.691437, -26.464182, -164.582275, 442.572937, -27.698362, -159.768372, 442.688293, -32.254322, -158.315033, 443.633789, -36.586422, -160.428116, 445.191711, 13.564296, -137.894104, 372.855316, 15.419935, -142.383591, 373.708801, 19.513807, -144.465500, 375.198578, 23.462715, -142.892288, 376.451904, 24.927994, -138.569595, 376.734619, 23.036322, -134.057571, 375.881104, 18.921297, -132.015198, 374.391357, 14.629923, -133.361496, 373.284851, -2.375540, -142.051239, 484.436371, 0.065580, -0.017620, -0.012485, 
39769,1859,1062,1920,1080,32,0,0,594, 1, 0.975000, -0.040447, 0.288372, -0.956664, -0.188452, 0.278234, -0.941845, -38.691162, -165.590729, 447.418182, -37.078758, -170.159668, 447.433502, -32.866776, -171.874115, 446.372681, -28.547127, -169.738525, 444.857147, -26.641079, -165.030380, 443.774658, -27.868629, -160.230835, 443.902679, -32.417896, -158.772049, 444.820160, -36.750393, -160.870193, 446.335693, 13.378901, -137.131073, 370.882874, 15.221597, -141.649857, 371.770416, 19.310833, -143.765915, 373.317780, 23.266870, -142.210434, 374.618591, 24.745783, -137.877869, 374.910797, 22.865549, -133.335449, 374.023254, 18.754150, -131.260773, 372.475861, 14.454941, -132.586838, 371.317078, -2.486973, -141.929672, 484.178162, 0.064410, -0.015102, -0.012703, 
39823,1878,1072,1920,1080,32,0,0,595, 1, 0.975000, -0.038935, 0.289522, -0.956379, -0.191794, 0.278245, -0.941167, -38.546513, -164.701950, 445.157654, -36.934910, -169.253113, 445.105591, -32.720535, -170.950897, 444.019196, -28.396000, -168.810684, 442.534912, -26.484486, -164.111816, 441.522156, -27.709991, -159.333664, 441.723267, -32.262646, -157.885223, 442.660583, -36.601345, -159.989120, 444.144897, 13.321252, -137.135468, 370.983276, 15.156091, -141.645584, 371.839508, 19.239069, -143.772736, 373.374573, 23.194645, -142.242188, 374.689240, 24.679609, -137.933151, 375.013428, 22.807922, -133.398499, 374.157196, 18.702019, -131.311905, 372.622131, 14.403203, -132.615341, 371.451599, -2.533373, -141.856033, 483.954254, 0.065016, -0.014884, -0.012837, 
39845,1887,1077,1920,1080,32,0,0,596, 1, 0.975000, -0.042161, 0.292020, -0.955482, -0.186993, 0.278212, -0.942142, -38.612865, -164.882172, 445.844757, -37.011879, -169.450912, 445.808197, -32.798424, -171.166382, 444.713013, -28.465071, -169.033325, 443.200745, -26.540365, -164.327591, 442.157257, -27.753160, -159.531784, 442.339966, -32.306446, -158.066925, 443.289032, -36.653725, -160.162750, 444.801270, 13.364137, -136.911087, 370.263062, 15.224397, -141.407501, 371.117371, 19.314220, -143.505432, 372.649414, 23.253828, -141.947159, 373.961731, 24.709312, -137.628311, 374.285583, 22.812061, -133.107605, 373.431274, 18.699627, -131.050385, 371.899261, 14.415250, -132.383957, 370.731110, -2.524839, -141.741745, 483.776581, 0.066418, -0.014239, -0.013042, 
39879,1897,1079,1920,1080,32,0,0,597, 1, 0.975000, -0.042472, 0.290765, -0.955851, -0.181750, 0.281028, -0.942332, -38.420738, -164.273956, 444.284485, -36.804749, -168.828812, 444.252319, -32.607529, -170.508011, 443.096008, -28.313477, -168.338104, 441.492859, -26.427515, -163.618103, 440.381989, -27.653143, -158.832748, 440.549988, -32.189606, -157.409149, 441.570435, -36.498444, -159.539536, 443.173584, 13.304308, -135.565079, 366.821442, 15.136145, -140.090714, 367.729614, 19.188782, -142.241959, 369.377472, 23.105795, -140.727448, 370.799683, 24.564730, -136.415344, 371.163147, 22.693371, -131.862793, 370.254974, 18.615873, -129.755630, 368.607117, 14.352290, -131.042786, 367.318207, -2.471541, -141.817856, 484.198547, 0.066616, -0.013990, -0.012912, 
39911,1903,1079,1920,1080,32,0,0,598, 1, 0.975000, -0.042090, 0.283074, -0.958174, -0.186643, 0.277213, -0.942506, -38.578251, -164.879929, 445.827118, -36.967999, -169.455994, 445.880524, -32.757404, -171.185959, 444.852966, -28.437761, -169.064453, 443.346405, -26.530985, -164.360794, 442.243347, -27.758495, -159.553223, 442.332458, -32.304859, -158.081039, 443.217499, -36.636452, -160.164932, 444.724060, 13.261818, -135.585556, 366.949188, 15.099566, -140.089096, 367.810669, 19.165525, -142.218445, 369.384644, 23.094948, -140.696655, 370.749084, 24.559277, -136.396774, 371.104706, 22.683702, -131.867249, 370.243225, 18.593653, -129.779739, 368.669250, 14.319333, -131.076553, 367.445313, -2.475979, -141.607971, 483.841339, 0.068185, -0.013531, -0.012903, 
39943,1912,1079,1920,1080,32,0,0,599, 1, 0.975000, -0.042283, 0.284543, -0.957730, -0.192171, 0.279724, -0.940651, -38.424072, -164.079819, 443.995605, -36.841343, -168.652283, 443.998932, -32.658722, -170.373291, 442.872284, -28.352230, -168.244003, 441.275665, -26.434879, -163.539780, 440.144318, -27.626818, -158.738449, 440.276123, -32.149944, -157.272888, 441.267639, -36.470104, -159.362473, 442.864258, 13.268243, -136.045883, 368.423004, 15.111555, -140.549896, 369.267151, 19.194370, -142.670975, 370.802521, 23.141613, -141.137863, 372.129730, 24.614843, -136.830780, 372.471313, 22.734583, -132.301605, 371.627167, 18.628351, -130.221237, 370.091766, 14.336907, -131.529266, 368.909149, -2.500376, -141.479401, 483.605957, 0.066866, -0.012689, -0.012351, 
39966,1915,1079,1920,1080,32,0,0,600, 1, 0.975000, -0.042374, 0.287594, -0.956815, -0.186218, 0.277122, -0.942617, -38.703705, -165.238708, 447.349182, -37.106594, -169.822647, 447.402649, -32.896183, -171.571686, 446.389832, -28.563251, -169.469101, 444.904022, -26.637766, -164.772720, 443.815582, -27.852020, -159.958725, 443.906982, -32.399185, -158.465729, 444.774963, -36.743736, -160.531296, 446.260773, 13.399033, -136.530258, 369.797241, 15.247660, -141.029526, 370.654846, 19.323502, -143.140854, 372.206085, 23.255447, -141.598419, 373.542297, 24.713846, -137.288040, 373.880707, 22.828016, -132.763779, 373.023102, 18.728947, -130.693558, 371.471863, 14.452275, -132.010971, 370.277954, -2.525641, -141.544861, 484.016968, 0.067716, -0.012624, -0.011771, 
39997,1915,1079,1920,1080,32,0,0,601, 1, 0.975000, -0.042349, 0.296352, -0.954139, -0.187860, 0.278248, -0.941959, -38.740879, -165.243240, 447.477386, -37.124016, -169.818787, 447.499756, -32.886326, -171.560699, 446.531952, -28.532980, -169.456604, 445.140961, -26.605906, -164.763397, 444.141541, -27.844162, -159.959457, 444.275299, -32.416588, -158.469131, 445.086945, -36.781540, -160.538757, 446.477966, 13.376449, -136.314026, 369.226776, 15.243044, -140.800125, 370.056183, 19.329811, -142.895706, 371.583649, 23.259212, -141.344604, 372.914368, 24.703569, -137.037643, 373.268860, 22.800301, -132.526337, 372.439453, 18.690218, -130.471161, 370.912018, 14.414783, -131.800400, 369.726715, -2.531500, -141.438568, 483.743622, 0.070212, -0.012248, -0.010738, 
40030,1915,1079,1920,1080,32,0,0,602, 1, 0.975000, -0.043942, 0.287513, -0.956768, -0.192969, 0.277112, -0.941261, -38.665104, -164.956421, 446.531036, -37.044853, -169.497177, 446.497894, -32.829269, -171.189957, 445.439728, -28.511230, -169.052612, 443.976410, -26.610647, -164.362396, 442.965118, -27.847797, -159.593567, 443.148224, -32.399746, -158.151245, 444.056396, -36.731312, -160.252853, 445.519714, 13.238870, -135.928482, 368.263367, 15.083364, -140.423218, 369.103424, 19.167036, -142.534286, 370.624908, 23.114027, -140.996460, 371.936554, 24.586294, -136.693085, 372.270020, 22.705082, -132.173584, 371.429932, 18.598352, -130.102905, 369.908447, 14.307873, -131.416199, 368.742310, -2.591600, -141.427216, 483.706787, 0.069710, -0.010684, -0.011421, 
40063,1915,1079,1920,1080,32,0,0,603, 1, 0.975000, -0.046186, 0.293326, -0.954896, -0.185145, 0.277743, -0.942645, -38.700066, -164.865829, 446.637268, -37.106903, -169.432373, 446.601501, -32.883476, -171.173126, 445.580414, -28.526674, -169.077408, 444.172180, -26.579443, -164.397293, 443.201691, -27.789093, -159.606537, 443.394043, -32.350857, -158.111740, 444.258514, -36.720612, -160.172913, 445.666748, 13.325001, -136.151520, 368.709900, 15.168342, -140.655869, 369.606323, 19.241632, -142.758057, 371.163208, 23.174412, -141.197021, 372.468506, 24.636106, -136.870499, 372.757599, 22.754868, -132.342560, 371.861176, 18.659483, -130.282272, 370.304321, 14.383372, -131.614014, 369.138916, -2.593579, -141.311035, 483.198090, 0.067774, -0.011616, -0.011281, 
40095,1916,1077,1920,1080,32,0,0,604, 1, 0.975000, -0.044964, 0.289254, -0.956196, -0.187887, 0.282910, -0.940564, -38.849934, -165.583710, 448.327698, -37.256218, -170.162277, 448.340942, -33.036102, -171.913345, 447.339600, -28.685003, -169.819443, 445.910217, -26.743259, -165.132050, 444.890106, -27.954657, -160.326492, 445.029358, -32.512150, -158.826096, 445.878204, -36.875217, -160.884705, 447.307587, 13.320738, -136.754044, 370.451965, 15.178788, -141.254547, 371.292694, 19.280848, -143.352737, 372.792664, 23.239689, -141.791306, 374.073242, 24.710571, -137.468140, 374.384247, 22.816179, -132.943893, 373.543488, 18.691940, -130.885590, 372.043518, 14.389556, -132.221603, 370.910492, -2.623446, -141.321579, 483.151459, 0.068494, -0.010707, -0.011008, 
40139,1917,1071,1920,1080,32,0,0,605, 1, 0.975000, -0.040427, 0.291952, -0.955578, -0.188506, 0.277990, -0.941906, -38.708313, -164.729507, 446.058746, -37.103519, -169.286118, 446.042084, -32.887825, -171.008759, 445.016266, -28.553980, -168.897247, 443.582184, -26.631594, -164.213425, 442.579926, -27.853834, -159.429779, 442.749329, -32.406425, -157.956894, 443.622437, -36.753101, -160.033127, 445.056488, 13.342839, -137.063583, 371.144135, 15.221723, -141.548477, 371.971985, 19.331293, -143.618958, 373.451141, 23.279547, -142.034332, 374.715179, 24.728256, -137.706436, 375.023590, 22.813496, -133.198303, 374.195770, 18.682236, -131.167145, 372.716583, 14.389571, -132.528610, 371.601868, -2.700838, -141.321106, 483.057343, 0.066504, -0.010773, -0.010293, 
40174,1917,1069,1920,1080,32,0,0,606, 1, 0.975000, -0.041974, 0.291802, -0.955557, -0.186535, 0.280292, -0.941616, -38.684662, -164.507324, 445.352417, -37.084400, -169.066513, 445.321472, -32.884186, -170.770767, 444.209747, -28.569244, -168.631500, 442.668457, -26.657261, -163.928665, 441.600464, -27.869062, -159.141357, 441.773712, -32.408665, -157.689407, 442.743134, -36.737637, -159.790741, 444.284424, 13.230147, -136.235733, 368.891937, 15.093016, -140.726044, 369.728943, 19.177301, -142.826950, 371.265961, 23.107027, -141.279022, 372.602661, 24.554089, -136.971069, 372.955994, 22.654287, -132.455444, 372.118988, 18.546606, -130.395248, 370.581970, 14.270635, -131.720551, 369.389801, -2.749393, -141.374847, 483.167938, 0.067019, -0.011736, -0.009748, 
40194,1917,1069,1920,1080,32,0,0,607, 1, 0.975000, -0.040504, 0.287383, -0.956959, -0.183981, 0.280483, -0.942062, -38.841686, -164.910858, 446.262085, -37.265076, -169.482239, 446.270721, -33.064781, -171.237549, 445.259857, -28.724796, -169.156815, 443.821594, -26.778849, -164.484100, 442.798492, -27.972189, -159.686920, 442.940918, -32.510487, -158.181290, 443.800720, -36.862545, -160.226395, 445.238953, 13.185917, -135.900513, 367.825165, 15.044140, -140.408112, 368.705872, 19.114464, -142.528366, 370.314606, 23.029736, -140.988892, 371.708984, 24.469086, -136.672928, 372.072205, 22.572220, -132.139023, 371.191467, 18.477604, -130.061691, 369.582733, 14.214737, -131.377045, 368.325806, -2.768029, -141.381210, 483.198364, 0.067524, -0.011389, -0.010465, 
40246,1917,1069,1920,1080,32,0,0,608, 1, 0.975000, -0.045393, 0.285485, -0.957308, -0.182921, 0.280222, -0.942346, -38.853367, -164.708008, 445.849121, -37.297516, -169.277695, 445.873444, -33.116070, -171.046555, 444.866760, -28.782190, -168.986328, 443.418762, -26.826328, -164.329346, 442.377655, -27.998526, -159.534760, 442.502197, -32.518440, -158.015503, 443.359985, -36.863979, -160.039749, 444.808014, 13.232912, -136.639465, 369.865326, 15.090979, -141.146103, 370.751678, 19.171801, -143.249023, 372.320923, 23.100920, -141.686676, 373.653748, 24.549894, -137.357025, 373.969452, 22.653868, -132.826019, 373.083099, 18.550343, -130.765091, 371.513885, 14.275510, -132.100433, 370.321045, -2.805080, -141.379379, 483.307007, 0.068757, -0.011453, -0.010454, 
40268,1917,1069,1920,1080,32,0,0,609, 1, 0.975000, -0.039279, 0.286297, -0.957336, -0.182127, 0.278932, -0.942882, -38.771248, -164.075516, 444.231934, -37.209797, -168.645203, 444.259491, -33.028763, -170.409515, 443.250488, -28.701260, -168.342896, 441.795959, -26.753944, -163.681610, 440.747955, -27.932226, -158.886276, 440.868317, -32.450935, -157.372604, 441.729431, -36.790161, -159.402924, 443.183929, 13.092203, -135.433777, 366.549011, 14.959452, -139.939377, 367.445435, 19.025217, -142.052460, 369.080475, 22.925140, -140.504135, 370.496368, 24.346804, -136.182602, 370.863678, 22.440126, -131.650406, 369.967255, 18.349863, -129.581207, 368.332184, 14.101305, -130.906128, 367.050903, -2.857894, -141.311157, 483.230652, 0.070184, -0.011003, -0.010957, 
40300,1917,1069,1920,1080,32,0,0,610, 1, 0.975000, -0.043643, 0.288865, -0.956375, -0.183954, 0.282416, -0.941489, -38.995075, -164.825073, 446.518890, -37.438339, -169.413864, 446.550140, -33.250599, -171.190536, 445.519958, -28.909353, -169.122330, 444.031738, -26.949291, -164.447037, 442.957306, -28.119726, -159.632324, 443.071381, -32.647476, -158.107330, 443.956268, -37.000546, -160.138428, 445.444458, 13.183361, -137.091324, 371.306122, 15.032992, -141.590439, 372.156982, 19.119534, -143.690048, 373.669739, 23.064829, -142.131851, 374.958221, 24.531956, -137.811844, 375.267670, 22.645887, -133.289032, 374.416809, 18.537207, -131.229553, 372.904083, 14.248317, -132.561234, 371.761108, -2.900192, -141.285583, 483.155090, 0.070183, -0.010304, -0.011913, 
40330,1917,1071,1920,1080,32,0,0,611, 1, 0.975000, -0.044588, 0.284587, -0.957613, -0.173980, 0.283958, -0.942920, -38.940090, -164.788681, 446.361267, -37.386566, -169.355774, 446.363525, -33.216713, -171.107834, 445.291351, -28.897722, -169.027252, 443.772797, -26.950638, -164.359299, 442.697418, -28.116320, -159.566986, 442.837555, -32.626514, -158.065353, 443.767365, -36.958214, -160.108414, 445.285889, 13.315336, -137.121613, 371.418274, 15.204765, -141.597778, 372.247711, 19.292570, -143.671768, 373.789032, 23.200729, -142.099960, 375.139282, 24.613850, -137.785156, 375.507538, 22.687645, -133.283630, 374.678070, 18.576468, -131.250244, 373.136780, 14.319921, -132.602921, 371.930695, -2.895096, -141.289612, 483.344482, 0.070675, -0.009756, -0.011651, 
40361,1917,1076,1920,1080,32,0,0,612, 1, 0.975000, -0.039820, 0.288647, -0.956607, -0.179249, 0.280733, -0.942899, -39.190258, -165.736801, 449.161346, -37.636646, -170.312088, 449.202942, -33.437199, -172.115356, 448.306183, -29.073479, -170.097122, 446.996368, -27.094580, -165.462570, 446.040741, -28.271893, -160.664246, 446.161530, -32.807106, -159.106766, 446.895905, -37.180859, -161.092545, 448.205719, 13.154663, -136.785721, 370.435425, 15.034784, -141.278778, 371.307007, 19.138369, -143.348236, 372.830811, 23.076847, -141.752899, 374.114227, 24.516815, -137.410995, 374.405426, 22.599459, -132.894897, 373.533844, 18.474281, -130.866364, 372.010040, 14.190315, -132.236221, 370.870850, -2.895924, -141.143082, 482.982635, 0.069932, -0.011004, -0.012284, 
40393,1917,1077,1920,1080,32,0,0,613, 1, 0.975000, -0.045571, 0.285706, -0.957233, -0.176170, 0.277624, -0.944399, -38.986397, -164.978607, 447.062561, -37.428219, -169.539001, 447.033447, -33.244171, -171.289627, 445.981689, -28.908701, -169.214035, 444.523438, -26.952343, -164.553345, 443.512909, -28.124218, -159.769867, 443.692139, -32.648441, -158.265350, 444.593750, -36.996811, -160.305206, 446.052032, 13.274796, -137.318481, 371.891235, 15.138051, -141.802261, 372.742645, 19.225517, -143.877853, 374.250000, 23.158123, -142.301147, 375.530334, 24.606503, -137.979279, 375.833618, 22.706861, -133.472244, 374.982208, 18.597698, -131.436661, 373.474854, 14.321042, -132.788452, 372.339905, -2.876218, -141.228043, 483.156891, 0.068445, -0.009916, -0.012287, 
40425,1917,1077,1920,1080,32,0,0,614, 1, 0.975000, -0.041102, 0.282301, -0.958445, -0.180051, 0.282149, -0.942324, -38.698864, -163.960159, 444.015839, -37.124825, -168.516663, 444.005646, -32.958912, -170.231750, 442.876068, -28.667019, -168.110245, 441.288788, -26.753523, -163.422607, 440.173615, -27.937494, -158.638168, 440.319427, -32.443512, -157.176941, 441.313416, -36.749187, -159.259186, 442.900696, 13.170887, -136.422714, 369.531219, 15.046105, -140.905014, 370.351227, 19.136574, -142.997589, 371.884979, 23.062922, -141.446075, 373.234070, 24.499245, -137.141083, 373.608154, 22.587313, -132.633011, 372.788147, 18.473080, -130.580856, 371.254395, 14.199104, -131.912735, 370.051025, -2.836363, -141.281525, 483.272003, 0.068990, -0.010546, -0.011864, 
40469,1917,1077,1920,1080,32,0,0,615, 1, 0.975000, -0.041430, 0.281660, -0.958620, -0.178855, 0.277553, -0.943915, -39.033405, -165.164032, 447.173157, -37.456745, -169.745880, 447.242126, -33.248878, -171.531403, 446.325134, -28.897425, -169.481461, 444.959320, -26.944258, -164.821045, 443.944794, -28.143927, -160.012085, 444.031738, -32.686626, -158.478241, 444.792816, -37.048157, -160.494019, 446.158630, 13.320108, -137.503403, 372.127319, 15.193085, -141.994125, 372.988403, 19.279026, -144.077759, 374.536896, 23.200418, -142.504684, 375.865753, 24.633915, -138.179184, 376.196533, 22.723787, -133.664093, 375.335480, 18.615250, -131.621521, 373.786987, 14.347482, -132.971222, 372.600433, -2.869257, -141.269882, 482.996735, 0.067009, -0.009825, -0.011836, 
40523,1917,1077,1920,1080,32,0,0,616, 1, 0.975000, -0.041525, 0.286403, -0.957209, -0.177983, 0.280962, -0.943071, -39.256794, -166.360916, 450.456726, -37.689243, -170.933029, 450.500488, -33.482464, -172.724854, 449.604370, -29.122320, -170.693604, 448.293304, -27.155769, -166.052094, 447.335297, -28.347980, -161.255753, 447.453674, -32.889599, -159.710800, 448.187653, -37.259804, -161.709656, 449.498718, 13.271581, -137.015091, 370.950562, 15.130793, -141.509979, 371.815125, 19.211411, -143.606247, 373.364105, 23.139109, -142.046875, 374.690186, 24.586792, -137.728027, 375.016510, 22.690338, -133.208740, 374.151947, 18.587006, -131.153564, 372.602936, 14.313488, -132.487778, 371.419128, -2.882595, -141.289520, 483.023987, 0.067035, -0.009770, -0.011420, 
40543,1917,1077,1920,1080,32,0,0,617, 1, 0.975000, -0.045516, 0.283717, -0.957827, -0.181410, 0.281357, -0.942299, -39.006001, -165.041260, 446.882599, -37.421867, -169.602188, 446.865082, -33.214321, -171.343246, 445.841888, -28.871237, -169.253296, 444.412415, -26.927820, -164.581436, 443.414001, -28.128578, -159.795715, 443.584534, -32.674118, -158.302185, 444.454681, -37.029831, -160.356995, 445.884155, 13.251990, -137.206635, 371.406006, 15.119091, -141.702148, 372.264008, 19.215181, -143.784760, 373.780548, 23.156303, -142.205856, 375.067230, 24.607815, -137.873840, 375.370361, 22.703989, -133.354919, 374.512360, 18.586023, -131.312729, 372.995819, 14.300049, -132.665955, 371.854279, -2.847896, -141.188370, 482.691711, 0.067996, -0.009322, -0.012705, 
40575,1917,1077,1920,1080,32,0,0,618, 1, 0.975000, -0.045424, 0.289157, -0.956203, -0.184167, 0.282620, -0.941386, -39.171879, -166.019211, 449.644562, -37.600037, -170.587997, 449.649414, -33.384224, -172.369537, 448.723206, -29.015493, -170.327850, 447.408478, -27.045197, -165.681747, 446.475372, -28.239239, -160.890289, 446.634399, -32.791527, -159.352936, 447.396729, -37.171242, -161.362320, 448.711456, 13.327074, -137.836929, 373.232605, 15.204729, -142.311005, 374.026917, 19.318733, -144.377975, 375.470795, 23.274433, -142.800232, 376.718414, 24.730108, -138.485596, 377.038940, 22.817778, -133.988327, 376.244659, 18.682140, -131.959259, 374.800781, 14.382048, -133.315643, 373.706604, -2.779504, -141.181152, 482.844788, 0.069094, -0.009938, -0.012372, 
40608,1917,1077,1920,1080,32,0,0,619, 1, 0.975000, -0.044653, 0.290467, -0.955842, -0.182202, 0.281840, -0.942002, -39.195892, -166.065948, 450.034058, -37.628307, -170.650558, 450.050568, -33.417568, -172.432083, 449.077423, -29.053022, -170.374725, 447.684631, -27.083300, -165.707932, 446.688080, -28.268991, -160.898911, 446.827576, -32.818176, -159.365128, 447.644745, -37.194061, -161.388153, 449.037506, 13.414107, -138.682114, 375.604553, 15.273621, -143.157639, 376.399231, 19.392797, -145.215408, 377.781464, 23.372604, -143.624237, 378.941559, 24.858011, -139.301544, 379.199951, 22.965025, -134.805222, 378.405273, 18.826208, -132.783859, 377.023041, 14.506415, -134.149261, 376.020416, -2.777145, -141.131744, 482.716309, 0.069600, -0.011064, -0.012901, 
40642,1917,1077,1920,1080,32,0,0,620, 1, 0.975000, -0.045244, 0.285883, -0.957196, -0.180170, 0.284413, -0.941620, -39.057343, -165.606369, 448.772552, -37.487541, -170.174149, 448.756439, -33.291351, -171.924881, 447.713623, -28.950382, -169.841797, 446.254974, -26.998566, -165.170441, 445.234955, -28.182739, -160.378113, 445.401093, -32.718647, -158.875259, 446.293884, -37.072266, -160.922577, 447.752533, 13.357707, -138.059799, 373.956268, 15.216250, -142.544510, 374.786987, 19.329168, -144.607681, 376.210907, 23.301172, -143.013962, 377.393921, 24.780956, -138.682114, 377.643005, 22.887690, -134.176453, 376.812286, 18.754961, -132.151138, 375.388367, 14.442494, -133.517273, 374.358215, -2.781043, -141.097626, 482.641968, 0.069824, -0.010588, -0.012774, 
40675,1917,1077,1920,1080,32,0,0,621, 1, 0.975000, -0.044406, 0.286827, -0.956953, -0.183571, 0.283761, -0.941160, -39.082935, -165.700806, 448.969940, -37.492401, -170.269058, 449.001587, -33.283535, -172.020813, 448.020050, -28.945040, -169.937698, 446.600342, -27.010237, -165.264755, 445.574066, -28.220606, -160.468933, 445.694336, -32.765438, -158.968765, 446.523926, -37.115376, -161.016830, 447.943665, 13.337716, -138.122604, 374.184296, 15.225126, -142.602020, 374.996002, 19.364180, -144.639526, 376.388458, 23.343927, -143.015274, 377.545959, 24.808895, -138.666306, 377.790466, 22.887310, -134.166473, 376.978760, 18.728951, -132.166122, 375.586304, 14.407640, -133.565231, 374.585449, -2.774906, -141.011230, 482.589203, 0.070565, -0.009883, -0.012537, 
40695,1917,1077,1920,1080,32,0,0,622, 1, 0.975000, -0.043913, 0.293097, -0.955074, -0.178770, 0.283868, -0.942051, -39.184486, -166.147430, 450.222656, -37.586727, -170.726501, 450.276367, -33.347980, -172.514389, 449.419952, -28.972197, -170.470352, 448.155060, -27.015865, -165.813965, 447.222687, -28.241625, -161.008926, 447.336273, -32.813103, -159.469101, 448.025391, -37.198513, -161.481735, 449.290253, 13.371101, -137.367447, 372.208923, 15.252374, -141.848618, 373.024780, 19.363953, -143.916977, 374.497589, 23.312723, -142.333328, 375.764557, 24.760456, -138.008865, 376.083557, 22.843620, -133.504272, 375.267700, 18.710232, -131.474854, 373.794891, 14.416288, -132.836365, 372.678375, -2.779562, -141.040512, 482.775085, 0.071569, -0.010497, -0.011315, 
40739,1917,1077,1920,1080,32,0,0,623, 1, 0.975000, -0.046195, 0.294348, -0.954581, -0.181012, 0.279978, -0.942787, -38.845421, -165.121445, 447.410919, -37.229618, -169.679947, 447.385620, -33.001953, -171.397186, 446.356720, -28.662050, -169.276260, 444.926941, -26.742922, -164.584366, 443.933838, -27.976192, -159.798401, 444.113037, -32.540726, -158.330841, 444.988037, -36.893665, -160.416733, 446.417816, 13.505388, -138.372131, 374.896057, 15.398532, -142.850006, 375.714355, 19.538910, -144.876816, 377.099609, 23.514391, -143.239075, 378.240387, 24.972033, -138.882156, 378.468414, 23.044771, -134.384506, 377.650116, 18.885654, -132.394775, 376.264862, 14.568789, -133.806396, 375.280701, -2.703629, -140.992279, 482.687500, 0.071646, -0.010178, -0.010722, 
40772,1917,1077,1920,1080,32,0,0,624, 1, 0.975000, -0.046368, 0.292097, -0.955264, -0.181578, 0.281351, -0.942269, -38.744045, -165.222076, 447.605469, -37.129585, -169.793839, 447.614624, -32.902721, -171.522034, 446.591339, -28.563225, -169.402908, 445.135071, -26.644253, -164.703201, 444.098877, -27.876200, -159.902512, 444.239624, -32.439568, -158.427109, 445.113007, -36.791569, -160.510284, 446.569275, 13.557835, -137.424103, 372.370941, 15.433867, -141.911346, 373.225494, 19.548510, -143.968430, 374.690887, 23.505789, -142.362595, 375.908722, 24.962204, -138.019302, 376.165588, 23.050268, -133.510574, 375.311035, 18.915371, -131.492767, 373.845642, 14.615089, -132.871399, 372.776917, -2.568714, -141.026093, 482.779846, 0.072204, -0.011606, -0.009268, 
