millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
72763,960,540,0,0,32,0,0,1495, 1, 0.975000, 0.140221, 0.297346, -0.944417, -0.092898, 0.341887, -0.935138, -55.630001, -223.408066, 559.678101, -54.600224, -228.368500, 560.946533, -50.705662, -231.020508, 561.976196, -46.229607, -229.792633, 562.163879, -43.812061, -225.406662, 561.399658, -44.580101, -220.206528, 560.376099, -48.759121, -217.823090, 559.101563, -53.209770, -219.047455, 558.913879, 10.619429, -205.500198, 514.665100, 12.923512, -210.088348, 515.714172, 17.504583, -211.606552, 516.209412, 21.666405, -209.153687, 515.860779, 22.959150, -204.179382, 514.872437, 20.638302, -199.609406, 513.823425, 16.075249, -198.107880, 513.328125, 11.587891, -200.285873, 513.881287, -13.542455, -161.833801, 497.796906, 0.014913, 0.005383, -0.016015, 
72806,1259,1062,0,0,32,0,0,1496, 1, 0.975000, 0.115264, 0.227609, -0.966907, -0.034252, 0.246657, -0.968497, -54.931446, -221.512787, 550.199646, -53.843735, -226.239334, 551.035400, -50.003071, -228.734146, 551.719788, -45.660526, -227.523941, 551.851929, -43.371643, -223.319092, 551.354431, -44.191788, -218.386017, 550.771179, -48.314869, -216.116577, 549.834229, -52.640785, -217.324707, 549.702087, 11.678734, -218.724091, 541.712891, 13.826089, -223.259796, 543.169434, 18.220694, -224.844818, 544.070801, 22.276278, -222.533829, 543.888977, 23.599766, -217.693100, 542.730469, 21.427860, -213.175003, 541.273926, 17.050232, -211.613754, 540.372559, 12.670990, -213.627670, 540.703552, -13.654250, -162.705765, 499.169037, 0.009126, 0.012823, -0.019320, 
72850,1259,1062,0,0,32,0,0,1497, 1, 0.975000, 0.136616, 0.210992, -0.967894, -0.061459, 0.215025, -0.974673, -52.357742, -210.043732, 520.171082, -51.154705, -214.720428, 520.898010, -47.211502, -217.014923, 521.115234, -42.846977, -215.574463, 520.695557, -40.626373, -211.251846, 519.884766, -41.527592, -206.361588, 519.366699, -45.771996, -204.305710, 518.940613, -50.124416, -205.733414, 519.360291, 10.026186, -200.686722, 495.272552, 11.895345, -205.272415, 496.640930, 16.054888, -207.194382, 498.063477, 20.068327, -205.303009, 498.706909, 21.561895, -200.707474, 498.194305, 19.660528, -196.123505, 496.825958, 15.500798, -194.235077, 495.403381, 11.158271, -195.851974, 494.882751, -13.784251, -163.021454, 499.020294, 0.011566, 0.013253, -0.021849, 
72883,1259,1062,0,0,32,0,0,1498, 1, 0.975000, 0.112378, 0.190823, -0.975171, -0.101779, 0.183307, -0.977773, -51.521179, -205.209808, 505.373596, -50.185181, -209.755081, 506.212250, -46.252300, -211.836029, 506.416565, -42.038082, -210.224304, 505.866913, -40.020351, -205.875763, 504.885223, -41.067574, -201.097702, 504.232697, -45.285557, -199.279297, 503.842224, -49.486801, -200.874466, 504.391876, 8.408549, -180.557632, 443.476959, 10.125333, -185.185623, 445.019409, 14.130990, -187.248123, 446.763336, 18.082884, -185.505737, 447.687195, 19.637005, -180.977493, 447.249756, 17.879137, -176.347168, 445.707336, 13.868057, -174.328766, 443.963379, 9.591570, -175.786316, 443.129333, -13.765766, -163.072617, 497.839111, 0.017507, 0.016679, -0.024189, 
72916,1259,1062,0,0,32,0,0,1499, 1, 0.975000, 0.111359, 0.176141, -0.978046, -0.103837, 0.178786, -0.978393, -51.302692, -204.642044, 503.107574, -49.999626, -209.137619, 503.854218, -46.112431, -211.207428, 503.980804, -41.929546, -209.630951, 503.413147, -39.909122, -205.343140, 502.483795, -40.918678, -200.623108, 501.923828, -45.094254, -198.805313, 501.610565, -49.266064, -200.365585, 502.178223, 8.477784, -181.156418, 444.525574, 10.137805, -185.750488, 445.982727, 14.113460, -187.836411, 447.608337, 18.079350, -186.163437, 448.450134, 19.685207, -181.709961, 448.015015, 17.986847, -177.113571, 446.557892, 14.006243, -175.068390, 444.932281, 9.724013, -176.457230, 444.190460, -13.744739, -163.170563, 497.710785, 0.025189, 0.020708, -0.026795, 
72938,1259,1062,0,0,32,0,0,1500, 1, 0.975000, 0.103285, 0.196349, -0.975079, -0.094452, 0.174600, -0.980099, -51.092606, -202.824875, 499.442017, -49.724686, -207.321487, 500.105408, -45.777107, -209.330170, 500.116089, -41.574718, -207.667801, 499.467804, -39.585453, -203.320694, 498.540344, -40.653072, -198.597916, 498.062103, -44.892200, -196.842285, 497.866272, -49.085793, -198.486954, 498.514557, 8.697164, -181.755325, 445.821411, 10.354499, -186.349426, 447.299316, 14.307200, -188.446350, 449.000397, 18.244417, -186.788086, 449.928192, 19.832130, -182.343323, 449.539185, 18.135653, -177.745483, 448.061279, 14.176486, -175.690567, 446.360199, 9.920105, -177.066879, 445.525970, -13.736363, -163.452591, 498.322815, 0.024935, 0.021566, -0.026500, 
72982,1259,1062,0,0,32,0,0,1501, 1, 0.975000, 0.082644, 0.226791, -0.970431, -0.067905, 0.254721, -0.964627, -54.435299, -215.790604, 532.502686, -53.069565, -220.430252, 533.362793, -49.059605, -222.503220, 533.297241, -44.771263, -220.787460, 532.344482, -42.723728, -216.304733, 531.062561, -43.770943, -211.420609, 530.354004, -48.085735, -209.626785, 530.268005, -52.363956, -211.318909, 531.220764, 9.711414, -206.954346, 509.630768, 11.662491, -211.544235, 511.024658, 15.892688, -213.389771, 512.376831, 19.921993, -211.387314, 512.895264, 21.368177, -206.713181, 512.276184, 19.386057, -202.128021, 510.882324, 15.158739, -200.314377, 509.530121, 10.795691, -202.039368, 509.139557, -13.993283, -164.320984, 500.924164, 0.035959, 0.021219, -0.029283, 
73027,1259,1062,0,0,32,0,0,1502, 1, 0.975000, 0.120594, 0.317115, -0.940689, -0.027645, 0.335026, -0.941803, -55.015301, -223.737442, 557.598083, -53.773396, -228.672821, 558.574463, -49.654232, -231.084351, 558.830933, -45.083157, -229.548218, 558.217163, -42.748920, -224.976654, 557.092834, -43.670097, -219.800583, 556.308716, -48.107883, -217.663010, 555.860046, -52.663391, -219.181656, 556.473755, 7.407573, -181.625473, 450.793121, 9.198904, -186.489136, 452.961700, 13.430679, -188.512161, 454.959106, 17.619946, -186.471207, 455.615326, 19.274397, -181.570755, 454.545929, 17.429008, -176.719727, 452.377350, 13.203026, -174.750854, 450.379913, 8.684920, -176.444107, 449.772827, -13.821226, -163.968994, 500.844421, 0.053727, 0.013345, -0.029291, 
73080,1252,1055,0,0,32,0,0,1503, 1, 0.975000, 0.109070, 0.206830, -0.972278, -0.000805, 0.262584, -0.964909, -55.528164, -226.420364, 558.683044, -54.600758, -231.199188, 560.103149, -50.890240, -233.763748, 561.118164, -46.574558, -232.593475, 561.133484, -44.200520, -228.378845, 560.140259, -44.866585, -223.359253, 558.930420, -48.858597, -221.068192, 557.705139, -53.147835, -222.231552, 557.689819, 9.640525, -197.622940, 486.978058, 11.542367, -202.374130, 489.163544, 15.842102, -204.225571, 490.889801, 20.010557, -202.061249, 491.145630, 21.572641, -197.162766, 489.781158, 19.623762, -192.431107, 487.595673, 15.338842, -190.624191, 485.869415, 10.845150, -192.436371, 485.673187, -13.748297, -163.955963, 499.799194, 0.038655, 0.017679, -0.028753, 
73124,1235,1045,0,0,32,0,0,1504, 1, 0.975000, 0.170558, 0.132080, -0.976455, 0.006982, 0.136578, -0.990605, -49.450020, -205.269623, 500.830902, -48.493729, -209.926285, 502.328705, -44.862743, -212.393875, 503.485016, -40.687675, -211.205811, 503.622437, -38.436012, -207.062424, 502.660492, -39.159840, -202.165634, 501.370911, -43.048920, -199.974350, 500.006378, -47.193195, -201.156158, 499.868958, 10.769350, -180.564697, 439.759216, 12.232347, -185.286087, 441.740936, 15.920822, -187.537415, 444.195587, 19.684414, -185.957382, 445.685272, 21.282202, -181.465820, 445.337372, 19.767862, -176.736343, 443.355682, 16.064766, -174.545151, 440.901031, 11.975243, -175.816803, 439.422028, -13.251653, -163.751907, 497.165588, 0.019607, 0.025981, -0.020201, 
73157,1205,1014,0,0,32,0,0,1505, 1, 0.975000, 0.206538, 0.134368, -0.969168, 0.024166, 0.160190, -0.986790, -47.436756, -198.943649, 484.569427, -46.350029, -203.602020, 485.907715, -42.623402, -205.999542, 486.955078, -38.443459, -204.711777, 487.097961, -36.279072, -200.497360, 486.252716, -37.135765, -195.603195, 485.133301, -41.116001, -193.475754, 483.867065, -45.267239, -194.757492, 483.724152, 11.517568, -180.579483, 439.561707, 12.974941, -185.338043, 441.731323, 16.678190, -187.554504, 444.302643, 20.467279, -185.885300, 445.769501, 22.083607, -181.305252, 445.272583, 20.571131, -176.542587, 443.102966, 16.854824, -174.390121, 440.531616, 12.740428, -175.737595, 439.058044, -12.955244, -163.781799, 496.677887, 0.025308, 0.024605, -0.018557, 
73201,891,776,0,0,32,0,0,1506, 1, 0.975000, 0.215467, 0.145148, -0.965663, 0.023108, 0.175542, -0.984201, -46.916016, -197.358704, 480.024567, -45.835831, -202.052048, 481.366882, -42.120026, -204.492859, 482.558258, -37.945972, -203.229935, 482.900818, -35.780174, -199.004715, 482.193878, -36.645512, -194.077347, 481.087494, -40.605499, -191.903183, 479.660156, -44.749260, -193.163773, 479.317596, 11.525521, -179.507965, 436.854156, 13.027398, -184.263016, 438.937653, 16.764772, -186.478729, 441.443390, 20.557600, -184.812714, 442.903503, 22.145929, -180.237106, 442.462708, 20.589956, -175.476654, 440.379181, 16.839449, -173.323807, 437.873474, 12.718851, -174.675232, 436.417053, -12.851454, -163.854904, 496.358307, 0.028043, 0.025916, -0.019564, 
73223,688,648,0,0,32,0,0,1507, 1, 0.975000, 0.223521, 0.164539, -0.960711, 0.024843, 0.185019, -0.982421, -46.281605, -195.050385, 474.793976, -45.298443, -199.816742, 476.116364, -41.669548, -202.422028, 477.555206, -37.515171, -201.316513, 478.267670, -35.291679, -197.143646, 477.836426, -36.080807, -192.152161, 476.781464, -39.943634, -189.799530, 475.075195, -44.065849, -190.910919, 474.362732, 11.540858, -177.728348, 432.445313, 13.044478, -182.499557, 434.545441, 16.761024, -184.726959, 437.123230, 20.523693, -183.059616, 438.668701, 22.089333, -178.469437, 438.276489, 20.530479, -173.691483, 436.176392, 16.799324, -171.529404, 433.598572, 12.705660, -172.883713, 432.051056, -12.706141, -163.852127, 496.260193, 0.028660, 0.025279, -0.020190, 
73256,378,476,0,0,32,0,0,1508, 1, 0.975000, 0.226654, 0.161619, -0.960472, 0.030734, 0.192079, -0.980898, -46.289047, -195.756729, 476.217224, -45.274868, -200.491791, 477.486237, -41.613522, -203.048416, 478.803406, -37.445969, -201.906906, 479.397186, -35.235004, -197.733322, 478.919739, -36.045300, -192.774689, 477.911438, -39.946224, -190.469070, 476.333527, -44.083401, -191.614319, 475.739777, 11.828385, -179.554474, 437.251160, 13.313834, -184.331741, 439.309509, 17.052691, -186.589111, 441.819672, 20.864880, -184.959854, 443.311249, 22.479248, -180.393463, 442.910492, 20.939966, -175.609299, 440.852142, 17.186781, -173.414734, 438.341949, 13.046944, -174.729401, 436.856140, -12.558224, -163.911942, 496.390076, 0.031078, 0.026251, -0.021860, 
73299,23,259,0,0,32,0,0,1509, 1, 0.975000, 0.227796, 0.155214, -0.961259, 0.031314, 0.193187, -0.980662, -46.324509, -196.614883, 477.971039, -45.270927, -201.308640, 479.154022, -41.589699, -203.817947, 480.366150, -37.434242, -202.652527, 480.897430, -35.258659, -198.492966, 480.436584, -36.103104, -193.579895, 479.512909, -40.025787, -191.315689, 478.041443, -44.153168, -192.484116, 477.510193, 12.012891, -179.965622, 438.042816, 13.539316, -184.750168, 440.104675, 17.308609, -186.986923, 442.618317, 21.122608, -185.320938, 444.111267, 22.708807, -180.723557, 443.708984, 21.128277, -175.932495, 441.647125, 17.345129, -173.758926, 439.133484, 13.200336, -175.112488, 437.647186, -12.381887, -163.901428, 496.101563, 0.027550, 0.024671, -0.021985, 
73333,0,115,0,0,32,0,0,1510, 1, 0.975000, 0.251708, 0.163169, -0.953949, 0.061775, 0.198786, -0.978094, -46.220062, -199.206573, 483.984955, -45.088737, -203.838470, 484.978851, -41.368252, -206.286072, 486.068237, -37.234272, -205.098099, 486.614990, -35.125412, -200.967270, 486.298798, -36.044464, -196.125458, 485.575439, -40.006447, -193.908020, 484.215515, -44.116444, -195.100510, 483.668793, 12.711121, -181.386688, 441.320190, 14.257802, -186.171722, 443.463684, 18.029448, -188.370346, 446.045410, 21.825914, -186.648865, 447.553040, 23.384130, -182.012344, 447.103424, 21.782068, -177.222549, 444.959900, 17.997372, -175.088669, 442.378174, 13.866300, -176.494324, 440.867981, -12.162496, -163.914566, 496.041351, 0.026198, 0.023483, -0.020628, 
73376,0,34,0,0,32,0,0,1511, 1, 0.975000, 0.256234, 0.163221, -0.952735, 0.062088, 0.196008, -0.978635, -45.642513, -197.549698, 479.862976, -44.558159, -202.208313, 480.903198, -40.940838, -204.764572, 482.297607, -36.900360, -203.700653, 483.229340, -34.822643, -199.631134, 483.152649, -35.726673, -194.765793, 482.409698, -39.564262, -192.432953, 480.718048, -43.577797, -193.509064, 479.786285, 12.749132, -181.119049, 440.637024, 14.337964, -185.911987, 442.761261, 18.138041, -188.097305, 445.338776, 21.932564, -186.348938, 446.859711, 23.459454, -181.687439, 446.433105, 21.815149, -176.889465, 444.308868, 18.002062, -174.769180, 441.731354, 13.869561, -176.205688, 440.210541, -12.063049, -163.793198, 495.806366, 0.019933, 0.021758, -0.020087, 
73409,0,13,0,0,32,0,0,1512, 1, 0.975000, 0.256520, 0.153035, -0.954347, 0.066825, 0.196103, -0.978304, -45.476776, -197.559692, 479.547394, -44.429005, -202.215637, 480.630371, -40.885979, -204.810944, 482.160248, -36.912003, -203.803513, 483.240845, -34.854980, -199.772964, 483.239166, -35.736935, -194.910690, 482.460785, -39.489742, -192.537628, 480.626312, -43.435471, -193.559967, 479.545715, 12.651574, -179.355988, 436.336487, 14.191240, -184.170822, 438.502350, 17.959284, -186.390762, 441.133545, 21.758381, -184.668015, 442.688782, 23.322905, -180.007858, 442.257019, 21.726465, -175.187531, 440.091156, 17.944374, -173.034576, 437.459930, 13.809868, -174.440125, 435.898346, -11.908638, -163.371811, 494.562012, 0.012979, 0.019492, -0.021354, 
73452,3,2,0,0,32,0,0,1513, 1, 0.975000, 0.249229, 0.158217, -0.955433, 0.070015, 0.193552, -0.978589, -45.537800, -197.520676, 479.618286, -44.442646, -202.173615, 480.650391, -40.817631, -204.714676, 482.019348, -36.777451, -203.635193, 482.923279, -34.707634, -199.559250, 482.832642, -35.620773, -194.699478, 482.095856, -39.466881, -192.382141, 480.431580, -43.480404, -193.473267, 479.527649, 12.695546, -179.594971, 436.834167, 14.255458, -184.403946, 438.980652, 18.044100, -186.616501, 441.586975, 21.851831, -184.889664, 443.126373, 23.408203, -180.231155, 442.697083, 21.791819, -175.416718, 440.550568, 17.989449, -173.270493, 437.944275, 13.845801, -174.682495, 436.402008, -11.850117, -163.357315, 494.355194, 0.009890, 0.020451, -0.022079, 
73485,5,0,0,0,32,0,0,1514, 1, 0.975000, 0.255874, 0.153327, -0.954473, 0.067841, 0.200573, -0.977327, -45.974625, -197.955673, 480.714722, -44.754185, -202.535461, 481.622559, -40.946747, -204.847107, 482.446625, -36.783009, -203.521652, 482.704163, -34.716679, -199.336273, 482.244354, -35.704044, -194.543457, 481.588226, -39.764694, -192.466904, 480.512451, -43.907738, -193.791290, 480.254913, 12.667243, -181.329056, 441.118561, 14.241149, -186.128281, 443.220062, 18.052011, -188.335495, 445.759613, 21.876656, -186.612518, 447.249542, 23.435755, -181.964920, 446.817108, 21.806862, -177.160431, 444.715607, 17.983049, -175.017197, 442.176056, 13.822689, -176.426804, 440.690643, -12.006647, -163.476959, 494.612213, 0.012923, 0.023912, -0.024676, 
73507,8,0,0,0,32,0,0,1515, 1, 0.975000, 0.257430, 0.156261, -0.953579, 0.075119, 0.206726, -0.975511, -46.012707, -196.624786, 477.706604, -44.888592, -201.271271, 478.742126, -41.187756, -203.738647, 479.926025, -37.073177, -202.562683, 480.564789, -34.973217, -198.427948, 480.284241, -35.894653, -193.569229, 479.524536, -39.830791, -191.334717, 478.064819, -43.919758, -192.516754, 477.426056, 12.206291, -179.920654, 437.425507, 13.730726, -184.752960, 439.548920, 17.509163, -187.017548, 442.156311, 21.338846, -185.341141, 443.720306, 22.936724, -180.700806, 443.324738, 21.356201, -175.861496, 441.201294, 17.562788, -173.662994, 438.593903, 13.399079, -175.023422, 437.028839, -12.393618, -163.467285, 494.258667, 0.017620, 0.026589, -0.027681, 
73540,8,0,0,0,32,0,0,1516, 1, 0.975000, 0.254193, 0.159223, -0.953957, 0.077600, 0.210306, -0.974551, -46.729786, -198.239365, 481.613983, -45.621746, -202.866486, 482.548828, -41.949905, -205.371033, 483.740509, -37.858128, -204.268112, 484.490936, -35.760201, -200.197205, 484.360565, -36.669174, -195.367798, 483.714752, -40.573883, -193.081375, 482.234039, -44.641792, -194.193588, 481.483582, 11.971104, -182.197845, 442.495941, 13.550835, -187.010300, 444.587708, 17.395863, -189.223724, 447.090271, 21.262558, -187.496948, 448.537689, 22.847099, -182.838104, 448.082062, 21.212498, -178.020966, 445.990326, 17.355085, -175.870621, 443.487732, 13.153617, -177.283035, 442.049500, -12.771798, -163.817978, 494.865173, 0.020696, 0.029505, -0.030069, 
73573,8,0,0,0,32,0,0,1517, 1, 0.975000, 0.252697, 0.165131, -0.953350, 0.076066, 0.214460, -0.973766, -47.546200, -200.561096, 487.145599, -46.430458, -205.184662, 488.187775, -42.755196, -207.644791, 489.396149, -38.668190, -206.481766, 490.062927, -36.581390, -202.372314, 489.797485, -37.497555, -197.536835, 489.032257, -41.405037, -195.308563, 487.546906, -45.466743, -196.478027, 486.880157, 11.708910, -182.310532, 442.692963, 13.280156, -187.122223, 444.758484, 17.110882, -189.350479, 447.258392, 20.966269, -187.645615, 448.728271, 22.549513, -183.002213, 448.307068, 20.923918, -178.184784, 446.241547, 17.080179, -176.019363, 443.741638, 12.889649, -177.411499, 442.282227, -13.135426, -164.022324, 495.160461, 0.023853, 0.031329, -0.029043, 
73617,8,0,0,0,32,0,0,1518, 1, 0.975000, 0.261922, 0.165863, -0.950729, 0.076392, 0.218266, -0.972895, -47.011707, -197.551193, 480.018646, -45.901787, -202.195038, 481.012787, -42.243912, -204.711975, 482.303802, -38.172913, -203.608383, 483.135376, -36.091625, -199.523392, 483.020416, -37.012611, -194.673599, 482.318787, -40.896244, -192.379364, 480.735291, -44.941612, -193.493378, 479.903687, 11.292579, -178.753189, 433.992706, 12.788118, -183.605850, 436.160370, 16.545404, -185.887161, 438.818146, 20.374544, -184.212708, 440.409210, 21.991804, -179.558426, 440.001495, 20.438803, -174.698807, 437.833862, 16.665909, -172.485489, 435.176056, 12.503345, -173.839676, 433.578064, -13.327631, -164.001297, 495.071167, 0.024766, 0.031344, -0.029699, 
73650,8,0,0,0,32,0,0,1519, 1, 0.975000, 0.257926, 0.162615, -0.952381, 0.075647, 0.215544, -0.973560, -47.151047, -197.464417, 479.843597, -46.053242, -202.102417, 480.830017, -42.404842, -204.619110, 482.098572, -38.335388, -203.521286, 482.906097, -36.246601, -199.444931, 482.779602, -37.153240, -194.601898, 482.083527, -41.028866, -192.306961, 480.524628, -45.073059, -193.414856, 479.717102, 11.192567, -179.960663, 436.810150, 12.710558, -184.803070, 438.957489, 16.503496, -187.066513, 441.554993, 20.359688, -185.378342, 443.081055, 21.980091, -180.723267, 442.641754, 20.405371, -175.874969, 440.494385, 16.598120, -173.677689, 437.896912, 12.409006, -175.046173, 436.370026, -13.473878, -164.103409, 495.159912, 0.022047, 0.030852, -0.029901, 
73683,9,2,0,0,32,0,0,1520, 1, 0.975000, 0.260757, 0.166804, -0.950885, 0.079980, 0.215932, -0.973127, -47.285583, -197.685242, 480.258148, -46.165009, -202.324875, 481.324036, -42.484344, -204.789551, 482.570099, -38.394108, -203.615997, 483.266418, -36.308933, -199.486847, 483.005127, -37.233463, -194.632462, 482.218201, -41.144478, -192.403259, 480.693176, -45.208324, -193.583664, 479.996857, 11.144418, -179.705643, 436.136139, 12.665758, -184.551285, 438.296356, 16.460011, -186.811295, 440.909241, 20.314682, -185.114639, 442.444244, 21.931362, -180.451065, 442.002136, 20.352837, -175.599640, 439.841919, 16.544250, -173.406326, 437.229004, 12.356074, -174.783157, 435.691620, -13.526579, -164.020477, 494.897491, 0.022647, 0.030087, -0.029638, 
73716,9,6,0,0,32,0,0,1521, 1, 0.975000, 0.256496, 0.167925, -0.951846, 0.078404, 0.214179, -0.973643, -47.430443, -197.768646, 480.763519, -46.293816, -202.388092, 481.717621, -42.561455, -204.816772, 482.749878, -38.416431, -203.615112, 483.255585, -36.303131, -199.484268, 482.938507, -37.223003, -194.655594, 482.254303, -41.199871, -192.455978, 480.952118, -45.321838, -193.661575, 480.446411, 11.158687, -180.588516, 438.316284, 12.685633, -185.425751, 440.439941, 16.487104, -187.688873, 443.015503, 20.346313, -186.006058, 444.534241, 21.962917, -181.358688, 444.106537, 20.379850, -176.515289, 441.982880, 16.564186, -174.317474, 439.407318, 12.371778, -175.682678, 437.890778, -13.536726, -164.148056, 495.266968, 0.023071, 0.031096, -0.031157, 
73738,9,6,0,0,32,0,0,1522, 1, 0.975000, 0.261706, 0.168702, -0.950289, 0.079057, 0.219175, -0.972477, -47.297035, -197.992203, 481.134125, -46.173328, -202.631912, 482.162506, -42.486969, -205.103012, 483.386139, -38.391529, -203.938980, 484.088226, -36.304195, -199.816513, 483.857483, -37.230709, -194.965164, 483.110199, -41.148106, -192.725189, 481.605469, -45.217918, -193.896561, 480.903381, 11.226773, -180.093231, 437.304504, 12.735573, -184.949280, 439.433289, 16.526661, -187.240265, 442.039093, 20.390041, -185.577347, 443.595490, 22.022636, -180.929626, 443.190765, 20.457317, -176.066452, 441.061981, 16.651005, -173.841660, 438.456177, 12.454396, -175.185776, 436.899994, -13.467271, -164.247330, 495.476624, 0.025282, 0.030316, -0.031296, 
73782,9,6,0,0,32,0,0,1523, 1, 0.975000, 0.263096, 0.163864, -0.950752, 0.086238, 0.219242, -0.971852, -47.330608, -198.224609, 481.583313, -46.179134, -202.825653, 482.537140, -42.458336, -205.241165, 483.604095, -38.343906, -204.039169, 484.159180, -36.262466, -199.920364, 483.877228, -37.203213, -195.110352, 483.196533, -41.163578, -192.923035, 481.856445, -45.254757, -194.129883, 481.301361, 11.208200, -179.246170, 435.237885, 12.741658, -184.091660, 437.381927, 16.538477, -186.352005, 439.999817, 20.384947, -184.655762, 441.558014, 21.987507, -179.992050, 441.143799, 20.396957, -175.140091, 438.999756, 16.585360, -172.946732, 436.381866, 12.403575, -174.325470, 434.822052, -13.480842, -164.266953, 495.567322, 0.025814, 0.030494, -0.031336, 
73814,9,7,0,0,32,0,0,1524, 1, 0.975000, 0.261843, 0.167173, -0.950522, 0.085731, 0.221940, -0.971284, -47.270103, -198.406494, 481.988403, -46.146542, -203.033279, 482.920074, -42.451069, -205.514923, 484.068176, -38.342331, -204.380234, 484.760193, -36.243832, -200.288208, 484.590759, -37.164310, -195.457718, 483.944214, -41.095127, -193.196426, 482.510986, -45.180321, -194.339172, 481.818970, 11.382748, -180.388611, 438.115814, 12.919645, -185.236572, 440.215607, 16.725479, -187.515182, 442.805634, 20.581587, -185.843216, 444.368683, 22.189512, -181.194778, 443.989136, 20.596592, -176.339294, 441.889343, 16.775583, -174.126389, 439.299347, 12.584050, -175.483734, 437.739563, -13.398719, -164.319931, 495.538605, 0.025337, 0.030013, -0.030277, 
73847,9,7,0,0,32,0,0,1525, 1, 0.975000, 0.260461, 0.167028, -0.950927, 0.078950, 0.223201, -0.971570, -47.521736, -199.909332, 485.329773, -46.373463, -204.525406, 486.282776, -42.648148, -206.955368, 487.362518, -38.523788, -205.758774, 487.936554, -36.432804, -201.632843, 487.668579, -37.370991, -196.808273, 486.990479, -41.335598, -194.605637, 485.635834, -45.436737, -195.807480, 485.061798, 11.481116, -180.413544, 437.977692, 13.007951, -185.255524, 440.091583, 16.793131, -187.527206, 442.693146, 20.629980, -185.851227, 444.258423, 22.231318, -181.204285, 443.870514, 20.648455, -176.355103, 441.756622, 16.848206, -174.149368, 439.155060, 12.676205, -175.509277, 437.590332, -13.276146, -164.281281, 495.347809, 0.024686, 0.029634, -0.029789, 
73880,9,7,0,0,32,0,0,1526, 1, 0.975000, 0.267294, 0.163485, -0.949646, 0.076880, 0.221955, -0.972021, -47.025028, -198.196716, 480.932404, -45.889820, -202.837402, 481.972198, -42.183197, -205.293015, 483.166443, -38.071445, -204.106216, 483.815552, -35.981327, -199.967911, 483.539307, -36.915737, -195.114197, 482.776276, -40.855865, -192.892181, 481.305237, -44.941967, -194.085098, 480.656128, 11.397803, -179.656784, 435.886475, 12.920875, -184.505020, 438.038330, 16.699333, -186.768036, 440.671448, 20.530390, -185.072662, 442.243439, 22.129534, -180.407349, 441.833435, 20.549454, -175.552536, 439.681610, 16.756050, -173.356766, 437.048462, 12.589501, -174.733505, 435.472595, -13.277262, -164.232391, 495.075714, 0.021874, 0.030068, -0.029363, 
73924,9,7,0,0,32,0,0,1527, 1, 0.975000, 0.264655, 0.164746, -0.950167, 0.076212, 0.218090, -0.972948, -47.135746, -198.907791, 482.566589, -46.034798, -203.557617, 483.683990, -42.390236, -206.050613, 485.039764, -38.330181, -204.905716, 485.839661, -36.252575, -200.787613, 485.615143, -37.167912, -195.922180, 484.781342, -41.035511, -193.665573, 483.141968, -45.067833, -194.818924, 482.342041, 11.397021, -180.379395, 437.516083, 12.955787, -185.199661, 439.644928, 16.773867, -187.418945, 442.195251, 20.623787, -185.691269, 443.673126, 22.210632, -181.025299, 443.212830, 20.595694, -176.200302, 441.083984, 16.764706, -174.046066, 438.533691, 12.580465, -175.456833, 437.059021, -13.276913, -164.139618, 494.840363, 0.023797, 0.030816, -0.029381, 
